Stock_Symbol,Sector,Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Sentiment_Score,Sentiment_Label,Institutional_Buy_pct,Retail_Buy_pct,Foreign_Buy_pct,Volatility_pct,Daily_Return_pct
ADANIPORTS,Logistics,2024-04-22,962.89,959.44,975.71,955.4,331195,-0.585,Negative,54.54,55.87,29.75,2.109,-0.358
ADANIPORTS,Logistics,2024-04-23,950.74,961.77,970.09,949.2,1382467,-0.566,Negative,12.2,68.3,47.35,2.197,1.16
ADANIPORTS,Logistics,2024-04-24,977.32,970.83,984.54,965.0,1858096,-0.503,Negative,15.22,0.76,17.79,1.999,-0.664
ADANIPORTS,Logistics,2024-04-25,968.86,983.96,989.76,955.43,246931,0.055,Neutral,60.38,7.05,8.39,3.543,1.559
ADANIPORTS,Logistics,2024-04-26,964.3,963.31,970.48,960.39,1885354,-0.415,Negative,60.79,20.42,35.94,1.046,-0.103
ADANIPORTS,Logistics,2024-04-27,971.37,974.18,978.15,968.91,1720473,0.909,Positive,67.45,11.05,59.31,0.951,0.289
ADANIPORTS,Logistics,2024-04-28,971.42,952.87,986.09,951.63,409772,-0.862,Negative,15.52,47.9,38.16,3.547,-1.91
ADANIPORTS,Logistics,2024-04-29,937.55,948.5,952.83,926.45,675436,-0.874,Negative,50.01,17.89,26.21,2.814,1.168
ADANIPORTS,Logistics,2024-04-30,952.58,942.45,961.35,933.23,1526358,-0.679,Negative,19.14,57.11,54.27,2.952,-1.063
ADANIPORTS,Logistics,2024-05-01,952.85,952.92,957.74,951.58,281568,-0.22,Negative,1.13,58.81,7.09,0.646,0.007
ADANIPORTS,Logistics,2024-05-02,957.65,963.2,969.61,948.67,246366,0.322,Positive,7.75,61.28,3.67,2.187,0.58
ADANIPORTS,Logistics,2024-05-03,926.31,922.16,940.59,916.36,1507654,-0.858,Negative,60.71,57.56,12.16,2.616,-0.448
ADANIPORTS,Logistics,2024-05-04,955.84,948.77,959.91,942.68,271335,-0.076,Neutral,26.39,42.54,52.83,1.803,-0.74
ADANIPORTS,Logistics,2024-05-05,951.73,957.94,968.77,942.2,1158843,0.276,Positive,9.99,5.57,37.53,2.792,0.652
ADANIPORTS,Logistics,2024-05-06,949.82,966.75,973.98,941.9,1569932,-0.972,Negative,40.79,57.94,37.1,3.377,1.782
ADANIPORTS,Logistics,2024-05-07,941.52,926.8,955.18,925.97,1081536,0.382,Positive,31.06,1.09,17.51,3.102,-1.563
ADANIPORTS,Logistics,2024-05-08,936.87,953.95,965.09,929.17,1187375,-0.919,Negative,32.65,53.42,62.22,3.834,1.823
ADANIPORTS,Logistics,2024-05-09,938.26,949.57,956.93,927.45,1429361,0.209,Positive,32.83,16.79,7.72,3.142,1.205
ADANIPORTS,Logistics,2024-05-10,950.67,952.65,964.8,938.06,1873225,0.512,Positive,33.88,8.04,28.28,2.813,0.208
ADANIPORTS,Logistics,2024-05-11,964.7,950.0,979.29,942.47,1588587,-0.48,Negative,4.71,30.48,64.72,3.817,-1.524
ADANIPORTS,Logistics,2024-05-12,946.38,951.11,957.32,938.26,1935726,-0.489,Negative,32.7,33.16,0.49,2.014,0.5
ADANIPORTS,Logistics,2024-05-13,981.68,1004.06,1005.15,979.71,688896,-0.455,Negative,12.84,5.15,51.56,2.591,2.28
ADANIPORTS,Logistics,2024-05-14,931.11,939.02,942.27,919.54,1501349,-0.423,Negative,9.15,4.69,58.91,2.441,0.85
ADANIPORTS,Logistics,2024-05-15,926.69,946.46,955.83,918.4,1024627,-0.534,Negative,41.15,24.72,22.27,4.039,2.133
ADANIPORTS,Logistics,2024-05-16,970.53,977.41,980.67,962.19,1533887,0.069,Neutral,16.24,66.1,64.36,1.904,0.709
ADANIPORTS,Logistics,2024-05-17,951.46,970.81,971.2,945.18,808642,-0.908,Negative,55.94,68.83,12.43,2.735,2.034
ADANIPORTS,Logistics,2024-05-18,969.3,951.77,983.33,939.39,88776,-0.806,Negative,52.31,14.28,4.56,4.533,-1.809
ADANIPORTS,Logistics,2024-05-19,974.57,979.68,992.8,966.46,383991,-0.619,Negative,0.82,34.02,33.29,2.703,0.524
ADANIPORTS,Logistics,2024-05-20,934.91,931.18,938.6,928.57,1017709,-0.864,Negative,66.24,16.79,49.37,1.073,-0.399
ADANIPORTS,Logistics,2024-05-21,949.57,929.6,959.13,914.67,768754,-0.358,Negative,25.72,53.6,10.29,4.682,-2.103
ADANIPORTS,Logistics,2024-05-22,934.6,918.27,947.42,905.71,1095218,-0.12,Neutral,22.46,43.67,11.58,4.463,-1.747
ADANIPORTS,Logistics,2024-05-23,941.11,922.55,943.57,918.64,1647763,-0.032,Neutral,46.14,13.5,61.75,2.649,-1.972
ADANIPORTS,Logistics,2024-05-24,967.63,951.7,977.02,951.0,1334419,-0.0,Neutral,53.22,23.6,27.92,2.689,-1.646
ADANIPORTS,Logistics,2024-05-25,977.89,961.56,985.83,952.53,161322,-0.003,Neutral,25.68,41.67,25.24,3.405,-1.67
ADANIPORTS,Logistics,2024-05-26,972.83,958.58,981.6,951.64,467811,-0.198,Neutral,6.75,68.32,44.11,3.08,-1.465
ADANIPORTS,Logistics,2024-05-27,929.28,948.98,952.93,917.37,540392,0.714,Positive,58.31,56.98,13.09,3.827,2.12
ADANIPORTS,Logistics,2024-05-28,979.33,992.44,1004.67,976.39,204733,0.386,Positive,25.7,13.67,15.99,2.888,1.339
ADANIPORTS,Logistics,2024-05-29,968.98,953.41,974.18,952.23,1002657,-0.404,Negative,22.91,43.26,60.8,2.265,-1.607
ADANIPORTS,Logistics,2024-05-30,962.67,953.16,966.44,941.53,1679016,0.042,Neutral,30.71,17.56,10.62,2.588,-0.988
ADANIPORTS,Logistics,2024-05-31,940.63,935.84,942.77,924.61,720416,0.282,Positive,29.99,16.63,64.49,1.931,-0.509
ADANIPORTS,Logistics,2024-06-01,981.84,1004.07,1010.04,970.81,76436,0.123,Neutral,69.17,46.84,11.92,3.996,2.264
ADANIPORTS,Logistics,2024-06-02,972.06,983.12,988.27,967.09,715700,-0.328,Negative,14.62,48.11,14.9,2.179,1.138
ADANIPORTS,Logistics,2024-06-03,982.62,964.87,984.47,957.93,984286,0.851,Positive,53.29,43.82,60.67,2.701,-1.806
ADANIPORTS,Logistics,2024-06-04,960.02,977.46,991.31,945.75,307025,-0.15,Neutral,55.52,45.22,59.75,4.746,1.817
ADANIPORTS,Logistics,2024-06-05,930.7,919.2,936.19,904.45,1945379,0.051,Neutral,17.18,9.59,52.24,3.41,-1.236
ADANIPORTS,Logistics,2024-06-06,930.67,918.81,942.09,913.31,43105,-0.707,Negative,3.33,22.01,47.27,3.092,-1.274
ADANIPORTS,Logistics,2024-06-07,934.13,916.25,939.87,910.77,127423,-0.515,Negative,39.67,47.96,15.49,3.115,-1.914
ADANIPORTS,Logistics,2024-06-08,951.7,954.31,958.62,947.34,1514729,0.902,Positive,59.48,38.39,24.87,1.185,0.274
ADANIPORTS,Logistics,2024-06-09,924.24,912.75,936.41,907.36,1894554,-0.623,Negative,22.27,8.33,53.5,3.143,-1.243
ADANIPORTS,Logistics,2024-06-10,942.55,944.89,954.82,940.35,1726620,-0.121,Neutral,13.92,4.67,44.07,1.535,0.248
ADANIPORTS,Logistics,2024-06-11,944.61,964.9,976.61,937.91,337482,-0.583,Negative,52.86,8.01,7.82,4.097,2.148
ADANIPORTS,Logistics,2024-06-12,947.14,936.04,950.89,923.03,1212803,0.11,Neutral,36.58,17.52,17.62,2.941,-1.172
ADANIPORTS,Logistics,2024-06-13,965.95,960.15,975.43,950.03,651176,0.674,Positive,5.76,18.85,25.55,2.63,-0.6
ADANIPORTS,Logistics,2024-06-14,952.7,939.58,965.25,926.72,1353322,-0.115,Neutral,25.14,28.2,24.13,4.044,-1.377
ADANIPORTS,Logistics,2024-06-15,935.08,951.63,961.82,930.44,1698858,-0.433,Negative,18.46,69.9,32.51,3.356,1.77
ADANIPORTS,Logistics,2024-06-16,960.65,942.31,974.7,935.91,1489254,0.103,Neutral,36.42,6.15,25.34,4.038,-1.909
ADANIPORTS,Logistics,2024-06-17,968.6,990.72,993.83,954.74,1628376,-0.586,Negative,35.92,11.38,45.74,4.036,2.284
ADANIPORTS,Logistics,2024-06-18,930.48,951.14,953.44,917.71,510461,-0.105,Neutral,11.44,9.79,47.62,3.84,2.22
ADANIPORTS,Logistics,2024-06-19,982.66,966.59,993.61,966.06,260591,-0.047,Neutral,31.14,32.7,32.33,2.804,-1.635
ADANIPORTS,Logistics,2024-06-20,932.42,933.3,939.97,930.18,451228,0.612,Positive,26.24,16.63,0.19,1.05,0.094
ADANIPORTS,Logistics,2024-06-21,956.47,973.5,988.24,945.92,337191,-0.845,Negative,8.55,31.0,23.55,4.425,1.781
ADANIPORTS,Logistics,2024-06-22,942.27,933.01,952.99,928.48,1612888,0.607,Positive,21.86,44.32,30.12,2.601,-0.983
ADANIPORTS,Logistics,2024-06-23,923.2,901.22,926.83,898.01,1204083,0.052,Neutral,68.68,18.43,56.23,3.122,-2.381
ADANIPORTS,Logistics,2024-06-24,941.59,949.52,953.61,932.86,247082,-0.448,Negative,4.66,50.89,53.25,2.204,0.842
ADANIPORTS,Logistics,2024-06-25,941.92,946.77,952.17,932.57,430362,-0.383,Negative,2.85,29.88,16.42,2.081,0.515
ADANIPORTS,Logistics,2024-06-26,964.53,965.15,969.92,961.31,1244347,0.185,Neutral,34.78,9.59,18.72,0.893,0.064
ADANIPORTS,Logistics,2024-06-27,952.6,975.18,989.58,946.55,1345547,-0.088,Neutral,18.91,46.46,56.9,4.517,2.37
ADANIPORTS,Logistics,2024-06-28,935.02,944.05,948.47,929.77,418974,-0.382,Negative,24.3,37.2,0.64,2.0,0.966
ADANIPORTS,Logistics,2024-06-29,977.93,975.34,980.93,967.94,206199,-0.187,Neutral,40.69,49.95,39.24,1.328,-0.265
ADANIPORTS,Logistics,2024-06-30,932.37,948.78,954.81,923.12,217724,-0.359,Negative,45.95,17.45,49.7,3.399,1.76
ADANIPORTS,Logistics,2024-07-01,963.12,940.23,972.41,940.1,571299,0.402,Positive,61.25,32.83,40.22,3.355,-2.377
ADANIPORTS,Logistics,2024-07-02,930.06,906.59,938.69,900.66,384792,-0.873,Negative,59.59,17.25,3.86,4.089,-2.523
ADANIPORTS,Logistics,2024-07-03,980.31,987.51,987.56,966.66,1869913,0.163,Neutral,14.24,29.55,36.12,2.132,0.734
ADANIPORTS,Logistics,2024-07-04,950.53,958.55,958.7,946.37,348083,-0.678,Negative,21.21,69.06,46.36,1.297,0.844
ADANIPORTS,Logistics,2024-07-05,958.38,965.18,975.75,956.94,568604,0.714,Positive,52.7,9.31,62.75,1.963,0.71
ADANIPORTS,Logistics,2024-07-06,948.66,944.29,961.51,935.75,1357123,0.4,Positive,15.66,63.76,56.84,2.715,-0.461
ADANIPORTS,Logistics,2024-07-07,976.07,987.64,998.2,970.72,616831,-0.701,Negative,30.05,55.07,22.19,2.815,1.185
ADANIPORTS,Logistics,2024-07-08,961.56,983.77,984.74,947.23,1940906,0.58,Positive,65.09,2.98,48.83,3.901,2.31
ADANIPORTS,Logistics,2024-07-09,928.39,947.36,951.09,928.33,662837,-0.61,Negative,40.46,7.8,22.07,2.452,2.043
ADANIPORTS,Logistics,2024-07-10,923.19,908.32,933.6,899.59,107403,-0.978,Negative,25.6,69.73,24.44,3.684,-1.611
ADANIPORTS,Logistics,2024-07-11,926.95,903.7,940.27,897.8,1124142,0.349,Positive,27.21,4.84,30.4,4.582,-2.508
ADANIPORTS,Logistics,2024-07-12,933.6,930.71,933.78,920.53,253046,0.736,Positive,34.42,27.09,34.94,1.419,-0.31
ADANIPORTS,Logistics,2024-07-13,934.44,919.67,943.48,917.99,235613,0.76,Positive,15.47,2.54,56.51,2.728,-1.581
ADANIPORTS,Logistics,2024-07-14,966.18,985.08,999.76,960.81,1901418,0.238,Positive,9.44,17.16,10.71,4.031,1.956
ADANIPORTS,Logistics,2024-07-15,940.69,948.99,962.06,934.44,956345,-0.657,Negative,36.09,45.68,41.68,2.936,0.882
ADANIPORTS,Logistics,2024-07-16,928.17,938.78,945.72,922.28,1506834,-0.162,Neutral,67.48,63.84,0.05,2.525,1.143
ADANIPORTS,Logistics,2024-07-17,968.33,992.31,1006.23,953.6,1544938,0.133,Neutral,40.41,34.59,69.15,5.435,2.476
ADANIPORTS,Logistics,2024-07-18,981.21,971.73,982.9,957.76,523230,-0.388,Negative,65.78,25.44,25.66,2.562,-0.966
ADANIPORTS,Logistics,2024-07-19,980.63,1002.01,1006.69,978.56,973261,0.019,Neutral,49.48,2.46,5.53,2.869,2.18
ADANIPORTS,Logistics,2024-07-20,964.81,968.66,980.34,953.68,1550568,-0.957,Negative,26.07,36.22,30.12,2.763,0.399
ADANIPORTS,Logistics,2024-07-21,951.25,973.25,973.97,942.78,618112,0.269,Positive,13.43,7.6,17.98,3.279,2.313
ADANIPORTS,Logistics,2024-07-22,931.3,913.98,936.72,899.88,896579,-0.522,Negative,58.75,2.45,38.83,3.956,-1.86
ADANIPORTS,Logistics,2024-07-23,956.33,975.98,985.97,941.93,1709581,-0.186,Neutral,32.54,50.03,8.08,4.605,2.055
ADANIPORTS,Logistics,2024-07-24,955.53,958.28,963.48,951.21,364557,0.813,Positive,0.28,59.57,48.78,1.284,0.288
ADANIPORTS,Logistics,2024-07-25,973.88,952.47,974.58,943.14,474450,-0.05,Neutral,49.89,48.91,21.5,3.228,-2.198
ADANIPORTS,Logistics,2024-07-26,960.12,962.39,974.19,955.21,1755052,-0.174,Neutral,53.06,13.6,44.94,1.977,0.236
ADANIPORTS,Logistics,2024-07-27,962.92,945.21,970.14,935.2,1612202,0.654,Positive,3.8,39.64,57.06,3.629,-1.839
ADANIPORTS,Logistics,2024-07-28,961.78,954.47,974.38,939.87,662736,-0.696,Negative,13.65,46.08,63.84,3.588,-0.76
ADANIPORTS,Logistics,2024-07-29,944.41,921.61,946.03,914.7,542598,0.429,Positive,20.69,49.06,17.75,3.317,-2.414
ADANIPORTS,Logistics,2024-07-30,946.39,953.41,956.21,945.3,754517,-0.889,Negative,41.3,10.49,68.77,1.153,0.742
ADANIPORTS,Logistics,2024-07-31,929.22,946.21,947.11,919.34,246185,0.884,Positive,41.29,45.33,65.14,2.989,1.828
ADANIPORTS,Logistics,2024-08-01,982.19,958.67,985.21,957.85,344896,0.46,Positive,26.29,15.7,49.56,2.786,-2.395
ADANIPORTS,Logistics,2024-08-02,951.89,942.88,964.07,928.03,1305934,0.719,Positive,27.6,67.98,64.43,3.786,-0.947
ADANIPORTS,Logistics,2024-08-03,976.85,966.2,989.51,965.21,1207058,-0.278,Negative,58.05,37.06,20.97,2.488,-1.09
ADANIPORTS,Logistics,2024-08-04,972.23,949.01,984.33,934.41,1733915,-0.409,Negative,64.02,52.24,30.06,5.135,-2.388
ADANIPORTS,Logistics,2024-08-05,972.0,958.15,972.55,947.45,1930859,0.116,Neutral,13.24,24.65,43.84,2.582,-1.425
ADANIPORTS,Logistics,2024-08-06,954.32,969.57,982.09,939.66,1119688,0.196,Neutral,43.32,69.12,68.79,4.446,1.598
ADANIPORTS,Logistics,2024-08-07,929.75,914.51,939.94,912.7,1452587,-0.941,Negative,50.37,69.21,66.33,2.93,-1.639
ADANIPORTS,Logistics,2024-08-08,941.51,936.86,944.5,931.07,950313,0.778,Positive,0.92,3.18,38.33,1.426,-0.494
ADANIPORTS,Logistics,2024-08-09,977.43,973.36,979.54,966.53,553947,-0.303,Negative,51.29,12.22,66.58,1.331,-0.416
ADANIPORTS,Logistics,2024-08-10,972.24,980.34,982.77,964.48,469422,-0.707,Negative,29.78,18.18,19.16,1.881,0.833
ADANIPORTS,Logistics,2024-08-11,942.04,945.65,954.36,930.65,1181100,0.526,Positive,61.69,16.26,55.7,2.517,0.383
ADANIPORTS,Logistics,2024-08-12,971.7,960.07,976.72,955.56,1737319,0.104,Neutral,27.72,45.47,13.08,2.178,-1.197
ADANIPORTS,Logistics,2024-08-13,964.93,973.45,985.5,953.12,185623,-0.311,Negative,7.24,24.06,13.4,3.356,0.883
ADANIPORTS,Logistics,2024-08-14,963.51,963.49,974.96,957.8,1536321,1.0,Positive,0.01,63.39,59.11,1.781,-0.002
ADANIPORTS,Logistics,2024-08-15,953.9,955.45,956.72,944.04,1050833,-0.023,Neutral,68.19,20.04,46.15,1.329,0.162
ADANIPORTS,Logistics,2024-08-16,976.03,998.41,1002.88,972.32,1265700,-0.038,Neutral,9.52,65.93,34.99,3.131,2.293
ADANIPORTS,Logistics,2024-08-17,950.32,957.44,964.62,935.54,20047,-0.171,Neutral,17.38,48.01,42.54,3.06,0.749
ADANIPORTS,Logistics,2024-08-18,939.42,934.09,951.66,921.84,279617,0.929,Positive,20.32,66.94,60.6,3.174,-0.567
ADANIPORTS,Logistics,2024-08-19,962.7,963.98,978.72,951.45,408044,-0.486,Negative,40.99,69.03,46.68,2.833,0.133
ADANIPORTS,Logistics,2024-08-20,952.87,939.11,962.09,926.7,1973440,-0.367,Negative,15.83,9.5,61.36,3.714,-1.444
ADANIPORTS,Logistics,2024-08-21,953.36,961.16,974.9,951.42,909975,-0.888,Negative,37.78,34.96,61.64,2.463,0.818
ADANIPORTS,Logistics,2024-08-22,931.11,906.37,934.38,895.23,1512305,0.712,Positive,1.32,57.95,61.02,4.205,-2.657
ADANIPORTS,Logistics,2024-08-23,966.57,983.8,994.22,956.32,1537759,-0.499,Negative,63.71,14.57,7.27,3.921,1.783
ADANIPORTS,Logistics,2024-08-24,926.28,917.97,940.58,916.14,297325,-0.787,Negative,67.64,28.01,34.36,2.639,-0.897
ADANIPORTS,Logistics,2024-08-25,959.94,938.87,966.21,938.45,857899,0.079,Neutral,21.79,28.52,57.71,2.892,-2.195
ADANIPORTS,Logistics,2024-08-26,928.97,924.69,933.59,924.11,14504,0.831,Positive,7.63,46.96,65.26,1.02,-0.461
ADANIPORTS,Logistics,2024-08-27,952.85,965.02,970.14,942.87,265678,-0.042,Neutral,5.59,17.03,61.92,2.862,1.277
ADANIPORTS,Logistics,2024-08-28,970.12,949.95,973.75,940.3,531676,-0.42,Negative,32.79,57.28,46.76,3.448,-2.079
ADANIPORTS,Logistics,2024-08-29,953.47,965.99,969.03,945.21,1205264,0.057,Neutral,59.73,34.36,56.84,2.498,1.313
ADANIPORTS,Logistics,2024-08-30,979.45,984.44,985.25,965.83,1862137,0.4,Positive,14.75,65.42,17.03,1.983,0.509
ADANIPORTS,Logistics,2024-08-31,977.27,978.57,985.41,967.71,1121788,0.876,Positive,0.94,41.95,16.89,1.811,0.133
ADANIPORTS,Logistics,2024-09-01,961.76,944.29,967.19,942.93,1232846,-0.684,Negative,24.31,51.79,66.17,2.522,-1.816
ADANIPORTS,Logistics,2024-09-02,923.87,928.8,936.75,916.97,759912,0.756,Positive,64.05,15.67,41.25,2.141,0.534
ADANIPORTS,Logistics,2024-09-03,972.34,979.03,983.86,963.35,1715836,0.108,Neutral,35.87,60.86,13.56,2.109,0.688
ADANIPORTS,Logistics,2024-09-04,930.09,927.87,941.75,923.86,969438,0.245,Positive,45.59,21.88,65.68,1.923,-0.239
ADANIPORTS,Logistics,2024-09-05,941.03,938.84,952.34,925.21,1758905,-0.122,Neutral,21.33,58.89,15.78,2.883,-0.233
ADANIPORTS,Logistics,2024-09-06,944.1,951.58,962.42,933.72,1300114,0.225,Positive,56.09,45.98,20.86,3.04,0.792
ADANIPORTS,Logistics,2024-09-07,928.57,942.44,952.83,918.66,155653,-0.454,Negative,63.0,64.3,69.1,3.68,1.494
ADANIPORTS,Logistics,2024-09-08,966.97,988.94,1003.88,954.06,1795008,0.777,Positive,35.5,1.41,40.61,5.152,2.272
ADANIPORTS,Logistics,2024-09-09,951.61,968.58,979.33,947.07,1142605,-0.495,Negative,45.75,60.89,51.22,3.39,1.783
ADANIPORTS,Logistics,2024-09-10,975.64,959.34,980.12,945.86,1979959,0.55,Positive,40.11,16.85,6.89,3.512,-1.671
ADANIPORTS,Logistics,2024-09-11,938.08,945.58,952.97,929.03,1634043,-0.407,Negative,0.37,42.71,14.41,2.552,0.8
ADANIPORTS,Logistics,2024-09-12,929.97,907.0,943.82,901.24,739800,0.563,Positive,8.83,26.85,54.15,4.579,-2.47
ADANIPORTS,Logistics,2024-09-13,925.13,933.57,934.6,913.23,1623094,-0.921,Negative,43.36,12.13,44.02,2.31,0.912
ADANIPORTS,Logistics,2024-09-14,954.43,938.03,964.56,925.23,1396662,-0.683,Negative,15.91,59.1,56.48,4.121,-1.718
ADANIPORTS,Logistics,2024-09-15,973.97,965.13,975.46,957.1,1739289,-0.772,Negative,33.75,10.31,21.25,1.885,-0.908
ADANIPORTS,Logistics,2024-09-16,940.22,924.92,950.89,919.19,1856419,-0.913,Negative,14.9,50.58,64.53,3.372,-1.627
ADANIPORTS,Logistics,2024-09-17,944.42,933.21,957.54,925.58,1451567,0.138,Neutral,45.62,42.66,63.26,3.384,-1.187
ADANIPORTS,Logistics,2024-09-18,944.75,955.49,969.41,938.36,771422,-0.564,Negative,43.5,25.48,44.72,3.287,1.137
ADANIPORTS,Logistics,2024-09-19,928.5,903.73,932.94,900.96,1299413,-0.82,Negative,69.52,39.29,61.23,3.444,-2.668
ADANIPORTS,Logistics,2024-09-20,964.03,961.08,970.74,949.96,689162,0.238,Positive,42.72,8.94,57.3,2.156,-0.306
ADANIPORTS,Logistics,2024-09-21,958.12,943.18,970.92,936.44,565445,0.391,Positive,4.78,21.64,23.45,3.599,-1.559
ADANIPORTS,Logistics,2024-09-22,961.31,965.51,974.75,949.2,835961,0.286,Positive,64.15,68.48,22.8,2.658,0.437
ADANIPORTS,Logistics,2024-09-23,982.57,980.69,983.42,977.09,289324,-0.676,Negative,14.74,51.57,26.96,0.644,-0.191
ADANIPORTS,Logistics,2024-09-24,970.27,986.85,998.13,962.98,245275,0.814,Positive,63.69,8.45,33.05,3.623,1.709
ADANIPORTS,Logistics,2024-09-25,925.75,945.48,952.34,913.24,1285209,-0.332,Negative,50.99,15.5,12.24,4.224,2.131
ADANIPORTS,Logistics,2024-09-26,978.92,958.19,982.29,945.02,1913886,-0.221,Negative,5.82,58.1,61.37,3.807,-2.118
ADANIPORTS,Logistics,2024-09-27,955.67,962.24,975.37,955.18,557915,0.7,Positive,19.04,23.44,27.53,2.113,0.687
ADANIPORTS,Logistics,2024-09-28,956.95,933.86,971.66,933.36,332563,-0.517,Negative,43.95,51.75,61.34,4.002,-2.413
ADANIPORTS,Logistics,2024-09-29,944.37,944.53,949.86,938.69,1218277,-0.131,Neutral,64.6,46.19,20.17,1.183,0.017
ADANIPORTS,Logistics,2024-09-30,962.18,972.54,986.7,956.2,434331,-0.856,Negative,56.75,0.35,8.74,3.17,1.077
ADANIPORTS,Logistics,2024-10-01,968.74,980.2,987.32,954.07,1578963,0.956,Positive,19.99,41.43,15.98,3.432,1.183
ADANIPORTS,Logistics,2024-10-02,981.51,1003.86,1004.83,972.69,705504,0.421,Positive,6.14,54.54,22.87,3.275,2.277
ADANIPORTS,Logistics,2024-10-03,957.51,957.12,961.13,948.75,1022108,0.633,Positive,21.92,37.24,61.77,1.293,-0.041
ADANIPORTS,Logistics,2024-10-04,966.54,965.38,973.88,950.43,1089079,-0.439,Negative,32.7,69.69,12.23,2.426,-0.12
ADANIPORTS,Logistics,2024-10-05,972.94,961.7,984.56,955.24,1091123,0.345,Positive,17.01,61.45,51.73,3.014,-1.155
ADANIPORTS,Logistics,2024-10-06,969.1,986.13,994.81,968.07,1018943,0.0,Neutral,35.42,15.2,50.48,2.759,1.757
ADANIPORTS,Logistics,2024-10-07,980.67,985.2,995.8,972.19,1040316,-0.538,Negative,49.1,24.25,37.89,2.408,0.462
ADANIPORTS,Logistics,2024-10-08,978.04,953.1,980.47,949.02,1533837,-0.54,Negative,65.41,35.8,2.92,3.216,-2.55
ADANIPORTS,Logistics,2024-10-09,947.87,931.09,951.38,924.72,116492,0.513,Positive,40.59,33.06,14.81,2.813,-1.77
ADANIPORTS,Logistics,2024-10-10,958.21,972.81,978.43,944.96,444547,-0.498,Negative,15.93,56.86,60.02,3.493,1.524
ADANIPORTS,Logistics,2024-10-11,973.46,959.49,974.32,956.7,585407,0.15,Neutral,25.39,45.03,21.97,1.81,-1.435
ADANIPORTS,Logistics,2024-10-12,981.93,959.77,982.85,953.69,835564,-0.722,Negative,64.43,67.16,61.27,2.97,-2.257
ADANIPORTS,Logistics,2024-10-13,956.79,940.47,961.11,936.84,1946578,-0.024,Neutral,65.8,53.66,15.13,2.537,-1.706
ADANIPORTS,Logistics,2024-10-14,935.95,946.04,947.63,934.3,205337,0.042,Neutral,23.04,29.68,61.5,1.424,1.078
ADANIPORTS,Logistics,2024-10-15,977.24,997.75,1008.55,966.24,389312,-0.838,Negative,1.15,65.74,53.18,4.33,2.099
ADANIPORTS,Logistics,2024-10-16,953.34,961.08,963.78,939.68,1011359,-0.625,Negative,42.04,39.08,61.98,2.528,0.812
ADANIPORTS,Logistics,2024-10-17,952.22,931.82,965.75,930.02,1563429,-0.562,Negative,34.76,31.95,22.15,3.752,-2.142
ADANIPORTS,Logistics,2024-10-18,965.17,988.21,1000.46,960.2,1802036,0.423,Positive,53.44,27.69,2.06,4.171,2.387
ADANIPORTS,Logistics,2024-10-19,957.47,941.51,961.15,936.34,10301,0.155,Neutral,24.85,2.0,36.29,2.591,-1.667
ADANIPORTS,Logistics,2024-10-20,966.07,981.17,987.59,960.0,521099,-0.486,Negative,54.74,21.68,24.85,2.856,1.563
ADANIPORTS,Logistics,2024-10-21,951.82,933.41,960.17,928.55,553427,-0.64,Negative,66.93,8.91,35.72,3.322,-1.934
ADANIPORTS,Logistics,2024-10-22,977.2,993.48,996.74,976.6,788464,-0.347,Negative,22.32,7.11,1.64,2.061,1.666
ADANIPORTS,Logistics,2024-10-23,952.68,968.01,975.26,952.11,412663,0.978,Positive,15.91,61.99,6.61,2.43,1.609
ADANIPORTS,Logistics,2024-10-24,954.96,930.07,965.63,924.45,1239355,-0.5,Negative,16.93,45.12,62.77,4.312,-2.606
ADANIPORTS,Logistics,2024-10-25,923.18,904.03,932.05,901.01,430888,-0.759,Negative,45.24,53.05,46.08,3.362,-2.074
ADANIPORTS,Logistics,2024-10-26,959.41,940.77,960.75,928.76,764688,-0.648,Negative,65.4,7.3,41.15,3.334,-1.943
ADANIPORTS,Logistics,2024-10-27,952.76,943.5,962.87,942.42,44957,0.995,Positive,49.79,27.73,53.4,2.146,-0.972
ADANIPORTS,Logistics,2024-10-28,940.98,933.93,952.55,928.82,1892687,-0.464,Negative,67.39,16.79,61.35,2.522,-0.749
ADANIPORTS,Logistics,2024-10-29,972.84,956.01,981.57,943.57,402720,-0.592,Negative,31.9,10.06,16.4,3.906,-1.73
ADANIPORTS,Logistics,2024-10-30,964.48,978.31,979.72,960.38,25889,-0.897,Negative,4.85,62.93,59.7,2.005,1.434
ADANIPORTS,Logistics,2024-10-31,966.28,982.15,992.9,956.75,695002,-0.277,Negative,5.76,60.64,62.02,3.741,1.642
ADANIPORTS,Logistics,2024-11-01,958.63,942.16,972.15,941.39,1466395,-0.333,Negative,34.49,35.56,28.48,3.209,-1.718
ADANIPORTS,Logistics,2024-11-02,948.63,937.91,957.86,931.08,880187,0.838,Positive,6.97,65.76,58.4,2.823,-1.13
ADANIPORTS,Logistics,2024-11-03,979.27,970.74,981.25,960.47,744965,-0.541,Negative,67.28,41.3,16.39,2.122,-0.871
ADANIPORTS,Logistics,2024-11-04,961.19,945.48,965.64,930.59,656317,0.999,Positive,61.89,63.57,60.2,3.647,-1.634
ADANIPORTS,Logistics,2024-11-05,975.15,983.88,996.07,960.37,696567,0.86,Positive,67.0,49.72,38.14,3.661,0.895
